step,loss,acc,lr
50,4.477795600891113,0.03443877398967743,0.00010094999999999999
100,4.454545021057129,0.03392059728503227,0.00020089999999999984
150,4.453028678894043,0.0334821417927742,0.00030084999999999997
200,4.449740886688232,0.03415975719690323,0.00040079999999999977
250,4.419388294219971,0.034677933901548386,0.0005007499999999998
300,4.419666290283203,0.03443877398967743,0.0006007
350,4.4322590827941895,0.03463807329535484,0.0007006499999999999
400,4.440469741821289,0.03419961780309677,0.0008005999999999998
450,4.427865982055664,0.033960457891225815,0.0009005499999999991
500,4.436820983886719,0.0348772332072258,0.0010004999999999997
550,4.4203362464904785,0.03463807329535484,0.0011004499999999993
600,4.368697166442871,0.036033160984516144,0.001200399999999999
650,4.06668758392334,0.04767219349741936,0.0013003499999999998
700,3.5943498611450195,0.08027742058038712,0.001400300000000001
750,3.371070623397827,0.13093909621238708,0.0015002500000000011
800,3.0003201961517334,0.21926817297935486,0.0016002000000000015
850,2.642228841781616,0.29504144191741943,0.0017001500000000023
900,2.3005125522613525,0.3854830861091614,0.0018001000000000037
950,2.155925989151001,0.41374361515045166,0.001900050000000002
1000,2.2447755336761475,0.39421236515045166,0.002
1050,2.0132222175598145,0.4323979616165161,0.001999937371470926
1100,3.3349478244781494,0.15118782222270966,0.0019997494937677917
1150,2.5766654014587402,0.30094069242477417,0.0019994363905418634
1200,1.9301337003707886,0.45966199040412903,0.0019989981012086054
1250,1.862242579460144,0.4727359712123871,0.0019984346809427257
1300,1.7077409029006958,0.49716994166374207,0.0019977462006712204
1350,2.9083919525146484,0.2307477593421936,0.0019969327470644596
1400,2.068098545074463,0.4301259517669678,0.0019959944225252596
1450,1.695512294769287,0.5035873651504517,0.0019949313451760055
1500,1.6170965433120728,0.5217235088348389,0.001993743648843773
1550,1.7236297130584717,0.49856504797935486,0.0019924314830434874
1600,1.4590015411376953,0.5581951141357422,0.0019909950129590914
1650,1.353060007095337,0.5801578164100647,0.001989434419422768
1700,1.2699631452560425,0.6016023755073547,0.0019877498988921587
1750,1.1587231159210205,0.6383529901504517,0.00198594166342564
1800,1.1059417724609375,0.6498724222183228,0.001984009940655632
1850,0.9964597821235657,0.6744260191917419,0.0019819549737599335
1900,0.9318346381187439,0.6909279227256775,0.0019797770214311145
1950,0.8648505806922913,0.7175143361091614,0.0019774763578439512
2000,0.7795147895812988,0.7450175285339355,0.0019750532726209072
2050,0.7276154160499573,0.7577327489852905,0.0019725080707956788
2100,0.7134057879447937,0.7615194320678711,0.001969841072774794
2150,0.6593806743621826,0.7763074040412903,0.00196705261429727
2200,0.6021522879600525,0.7999840378761292,0.001964143046392363
2250,0.5803678035736084,0.8055644035339355,0.001961112735335361
2300,0.5143574476242065,0.82816481590271,0.0019579620626014875
2350,0.4961794912815094,0.8309949040412903,0.001954691424817879
2400,0.4738549590110779,0.8409199714660645,0.0019513012337136512
2450,0.4282897114753723,0.8563456535339355,0.001947791916068064
2500,0.3972969949245453,0.8674665093421936,0.0019441639136567983
2550,0.36406782269477844,0.8768733739852905,0.0019404176831963463
2600,0.35253918170928955,0.8832509517669678,0.001936553696286513
2650,0.34185394644737244,0.8866788744926453,0.0019325724393510486
2700,0.29627248644828796,0.9009087681770325,0.0019284744135764187
2750,0.2729461193084717,0.9086814522743225,0.0019242601348487055
2800,0.24715518951416016,0.918965220451355,0.0019199301336886685
2850,0.2307073026895523,0.9214365482330322,0.0019154849551849585
2900,0.21317324042320251,0.9288902878761292,0.001910925158925498
2950,0.211014062166214,0.9310427308082581,0.001906251318927034
3000,0.19885016977787018,0.9321188926696777,0.0019014640235628826
3050,0.18756726384162903,0.9356265664100647,0.0018965638754888574
3100,0.16991914808750153,0.9449138641357422,0.0018915514915674007
3150,0.16904829442501068,0.9435188174247742,0.0018864275027899355
3200,0.1660531461238861,0.9451530575752258,0.0018811925541974274
3250,0.15420085191726685,0.9490991234779358,0.0018758473047991826
3300,0.15401798486709595,0.9475845098495483,0.0018703924274898903
3350,0.14753341674804688,0.9483019709587097,0.0018648286089649106
3400,0.1437169313430786,0.9500159025192261,0.0018591565496338324
3450,0.14461582899093628,0.9498963356018066,0.001853376963532297
3500,0.14063268899917603,0.9530452489852905,0.0018474905782321182
3550,0.13572557270526886,0.9535634517669678,0.0018414981347496839
3600,3.522765874862671,0.16761000454425812,0.001835400387452672
3650,2.5555310249328613,0.3561064898967743,0.001829198103965092
3700,1.6843647956848145,0.5134326815605164,0.001822892065070647
3750,1.055142879486084,0.6721938848495483,0.00181648306461444
3800,0.5658484697341919,0.8245774507522583,0.0018099719094030495
3850,0.389142245054245,0.8763153553009033,0.001803359419102953
3900,0.27287963032722473,0.9133848547935486,0.0017966464261373505
3950,0.23576344549655914,0.9241071343421936,0.0017898337755813654
4000,0.21053053438663483,0.9293686151504517,0.0017829223250556674
4050,0.19247746467590332,0.9356265664100647,0.0017759129446185112
4100,0.1753128468990326,0.9400908350944519,0.0017688065166561995
4150,0.15564747154712677,0.9483816623687744,0.0017616039357720103
4200,0.15472102165222168,0.9483019709587097,0.0017543061086735723
4250,0.1485513150691986,0.9495774507522583,0.0017469139540587284
4300,0.13532407581806183,0.9542410373687744,0.001739428402499883
4350,0.12955349683761597,0.9536431431770325,0.0017318503963268505
4400,0.1292773336172104,0.956074595451355,0.0017241808895082339
4450,0.11694545298814774,0.9596220850944519,0.0017164208475313302
4500,0.12895137071609497,0.9563137292861938,0.0017085712472805937
4550,0.1362677812576294,0.952168345451355,0.0017006330769146504
4600,0.12612232565879822,0.9556361436843872,0.0016926073357419098
4650,0.12369193136692047,0.9565927982330322,0.0016844950340947622
4700,0.1174573302268982,0.9573899507522583,0.001676297193202393
4750,0.12150804698467255,0.9575493931770325,0.0016680148450622242
4800,0.12298398464918137,0.9563536047935486,0.0016596490323099941
4850,0.11716590821743011,0.9600605964660645,0.0016512008080885137
4900,0.1182982549071312,0.9577088356018066,0.0016426712359150805
4950,0.10845545679330826,0.9625717401504517,0.0016340613895476017
5000,0.10625983029603958,0.9619738459587097,0.0016253723528494206
5050,0.11391667276620865,0.9588249325752258,0.0016166052196528757
5100,0.10641078650951385,0.9626514315605164,0.0016077610936215967
5150,0.11837977170944214,0.9596220850944519,0.0015988410881115718
5200,0.10910246521234512,0.9604990482330322,0.0015898463260309915
5250,0.1076192855834961,0.9612962007522583,0.001580777939698887
5300,0.10981146991252899,0.9607780575752258,0.0015716370707025895
5350,0.11064455658197403,0.9604591727256775,0.0015624248697540183
5400,0.11736157536506653,0.9577088356018066,0.001553142496544822
5450,0.10478360205888748,0.9631696343421936,0.0015437911196003876
5500,0.11077883094549179,0.9608178734779358,0.0015343719161327407
5550,0.1113734319806099,0.9592633843421936,0.001524886071892349
5600,0.1095115914940834,0.96097731590271,0.0015153347810188563
5650,0.10749803483486176,0.96097731590271,0.001505719245890752
5700,0.10239947587251663,0.9636080861091614,0.0014960406769740065
5750,0.1223541796207428,0.9553571343421936,0.0014863002926696945
5800,0.09736901521682739,0.9657605290412903,0.0014764993191606155
5850,0.10825061798095703,0.9631297588348389,0.0014666389902569265
5900,0.10040076822042465,0.9633290767669678,0.0014567205472408313
5950,0.11079975217580795,0.9607381820678711,0.0014467452387103123
6000,0.09807517379522324,0.9672751426696777,0.0014367143204219526
6050,0.10634775459766388,0.9610570669174194,0.0014266290551328536
6100,0.10586638003587723,0.9619738459587097,0.0014164907124416704
6150,0.10772882401943207,0.9605787396430969,0.0014063005686287837
6200,0.09375202655792236,0.9665178656578064,0.0013960599064956377
6250,0.10538821667432785,0.9642059803009033,0.001385770015203248
6300,0.09975238889455795,0.9642059803009033,0.0013754321901099193
6350,0.10061334818601608,0.9636479616165161,0.0013650477326081724
6400,0.10924530029296875,0.9597815275192261,0.00135461794996092
6450,0.10313555598258972,0.9621332883834839,0.0013441441551368962
6500,0.10717090219259262,0.9595423936843872,0.0013336276666453754
6550,0.10838064551353455,0.9610969424247742,0.001323069808370188
6600,0.10304024070501328,0.9620137214660645,0.0013124719094030578
6650,0.10496174544095993,0.9597815275192261,0.0013018353038762958
6700,0.10141651332378387,0.9638472199440002,0.0012911613307948423
6750,0.10180556774139404,0.9622129797935486,0.001280451333867711
6800,0.10376081615686417,0.96293044090271,0.0012697066613388268
6850,0.10516967624425888,0.9618542790412903,0.0012589286658173096
6900,0.11099562048912048,0.9602199792861938,0.0012481187041071904
6950,0.09798961877822876,0.9648038744926453,0.0012372781370366124
7000,0.09726054966449738,0.9646843075752258,0.001226408329286519
7050,0.10774409770965576,0.9601402878761292,0.0012155106492188635
7100,0.0931425616145134,0.9662786722183228,0.001204586468704344
7150,0.0999094694852829,0.9637276530265808,0.0011936371629497078
7200,0.10004226863384247,0.9645248651504517,0.0011826641103246307
7250,0.0916336327791214,0.9679926633834839,0.0011716686921882003
7300,0.09064724296331406,0.9677136540412903,0.001160652292715017
7350,0.08803122490644455,0.9672353267669678,0.0011496162987209503
7400,0.09622704237699509,0.9656010866165161,0.001138562099488554
7450,0.09436823427677155,0.9661192297935486,0.001127491086592176
7500,0.10248734802007675,0.9626913070678711,0.0011164046537227783
