step,loss,acc,lr
50,4.359771728515625,0.013098682276904583,0.00010094999999999999
100,4.212231636047363,0.013686569407582283,0.00020089999999999984
150,4.169842720031738,0.022628027945756912,0.00030084999999999997
200,4.177532196044922,0.016454394906759262,0.00040079999999999977
250,4.159830093383789,0.016661377623677254,0.0005007499999999998
300,4.164565563201904,0.01673540659248829,0.0006007
350,4.1589555740356445,0.015118963085114956,0.0007006499999999999
400,4.155508041381836,0.014058776199817657,0.0008005999999999998
450,4.165916919708252,0.0167709831148386,0.0009005499999999991
500,4.160538196563721,0.020016012713313103,0.0010004999999999997
550,4.163107395172119,0.01516354363411665,0.0011004499999999993
600,4.167001247406006,0.015145476907491684,0.001200399999999999
650,4.1610331535339355,0.016844602301716805,0.0013003499999999998
700,4.158788204193115,0.01840490661561489,0.001400300000000001
750,4.152870178222656,0.025425061583518982,0.0015002500000000011
800,4.140746116638184,0.02861710637807846,0.0016002000000000015
850,4.131265163421631,0.03357004374265671,0.0017001500000000023
900,4.133237838745117,0.030652260407805443,0.0018001000000000037
950,4.122512340545654,0.03905373066663742,0.001900050000000002
1000,4.052500247955322,0.07683678716421127,0.002
1050,3.716400146484375,0.1743031144142151,0.001999937371470926
1100,3.4665565490722656,0.20140327513217926,0.0019997494937677917
1150,3.228419542312622,0.22844621539115906,0.0019994363905418634
1200,3.1407010555267334,0.2365422546863556,0.0019989981012086054
1250,3.0884835720062256,0.24186083674430847,0.0019984346809427257
1300,3.0402438640594482,0.24543124437332153,0.0019977462006712204
1350,2.9871134757995605,0.25452399253845215,0.0019969327470644596
1400,2.9721601009368896,0.2501777410507202,0.0019959944225252596
1450,2.922708034515381,0.2598870098590851,0.0019949313451760055
1500,2.8781216144561768,0.26332512497901917,0.001993743648843773
1550,2.8465068340301514,0.2702593505382538,0.0019924314830434874
1600,2.828359842300415,0.2696262300014496,0.0019909950129590914
1650,2.810844659805298,0.26902174949645996,0.001989434419422768
1700,2.8058695793151855,0.26823437213897705,0.0019877498988921587
1750,2.7362217903137207,0.2800515592098236,0.00198594166342564
1800,2.753922939300537,0.2726117670536041,0.001984009940655632
1850,2.7530369758605957,0.2721408009529114,0.0019819549737599335
1900,2.715075731277466,0.28046345710754395,0.0019797770214311145
1950,2.7115752696990967,0.283405601978302,0.0019774763578439512
2000,2.720308303833008,0.27987968921661377,0.0019750532726209072
2050,2.67824125289917,0.28338608145713806,0.0019725080707956788
2100,2.674199104309082,0.2889276146888733,0.001969841072774794
2150,2.673251152038574,0.2851710915565491,0.00196705261429727
2200,2.6656293869018555,0.2790256142616272,0.001964143046392363
2250,2.667910099029541,0.28336626291275024,0.001961112735335361
2300,2.648956298828125,0.28856319189071655,0.001957962062601487
2350,2.624002695083618,0.2955491542816162,0.0019546914248178785
2400,2.5954642295837402,0.29701316356658936,0.0019513012337136512
2450,2.6209805011749268,0.2943984568119049,0.001947791916068064
2500,2.589179515838623,0.29744860529899597,0.0019441639136567983
2550,2.6133058071136475,0.2958240509033203,0.0019404176831963463
2600,2.5745959281921387,0.301177978515625,0.001936553696286513
2650,2.562737226486206,0.29663243889808655,0.0019325724393510486
2700,2.5578091144561768,0.3039286136627197,0.0019284744135764187
2750,2.564859390258789,0.303023099899292,0.0019242601348487055
2800,2.5285565853118896,0.31311672925949097,0.0019199301336886685
2850,2.526249885559082,0.30741482973098755,0.0019154849551849585
2900,2.5099315643310547,0.3136283755302429,0.001910925158925498
2950,2.49367094039917,0.31860390305519104,0.001906251318927034
3000,2.4929590225219727,0.3196455240249634,0.0019014640235628826
3050,2.49025821685791,0.32513168454170227,0.0018965638754888574
3100,2.4796154499053955,0.32254740595817566,0.0018915514915674007
3150,2.45135498046875,0.32776933908462524,0.0018864275027899355
3200,2.4417498111724854,0.32508382201194763,0.0018811925541974274
3250,2.426518201828003,0.33793649077415466,0.0018758473047991826
3300,2.4461233615875244,0.3278675377368927,0.0018703924274898903
3350,2.4011998176574707,0.33873647451400757,0.0018648286089649104
3400,2.404693841934204,0.33900198340415955,0.001859156549633832
3450,2.4023921489715576,0.33192506432533264,0.0018533769635322966
3500,2.349107027053833,0.34544140100479126,0.0018474905782321178
3550,2.3876211643218994,0.33930104970932007,0.0018414981347496834
3600,2.336153745651245,0.35424888134002686,0.0018354003874526716
3650,2.335468292236328,0.3501664698123932,0.0018291981039650915
3700,2.3418333530426025,0.3469144403934479,0.0018228920650706466
3750,2.312650203704834,0.35306334495544434,0.0018164830646144395
3800,2.3268485069274902,0.34820154309272766,0.001809971909403049
3850,2.3283698558807373,0.35037484765052795,0.0018033594191029525
3900,2.331711530685425,0.3461083471775055,0.00179664642613735
3950,2.2908084392547607,0.35255852341651917,0.001789833775581365
4000,2.299827814102173,0.3612487316131592,0.001782922325055667
4050,2.292072296142578,0.3537253141403198,0.0017759129446185107
4100,2.285620927810669,0.3563825488090515,0.0017688065166561993
4150,2.277928113937378,0.35887259244918823,0.00176160393577201
4200,2.2657036781311035,0.36341172456741333,0.0017543061086735718
4250,2.230760097503662,0.36891281604766846,0.0017469139540587277
4300,2.2436366081237793,0.3703145980834961,0.0017394284024998825
4350,2.201957941055298,0.3703881502151489,0.00173185039632685
4400,2.1893398761749268,0.3668558597564697,0.0017241808895082336
4450,2.178737163543701,0.37563735246658325,0.00171642084753133
4500,2.1517956256866455,0.3772745132446289,0.0017085712472805937
4550,2.13696551322937,0.37874898314476013,0.0017006330769146504
4600,2.102980613708496,0.38777977228164673,0.0016926073357419098
4650,2.1126883029937744,0.3860709071159363,0.0016844950340947622
4700,2.0796167850494385,0.39100149273872375,0.0016762971932023929
4750,2.0977752208709717,0.388414591550827,0.0016680148450622235
4800,2.0526652336120605,0.4032886028289795,0.0016596490323099935
4850,2.0316028594970703,0.4064086079597473,0.001651200808088513
4900,2.054182291030884,0.3935534954071045,0.0016426712359150799
4950,2.0285465717315674,0.3970108926296234,0.0016340613895476012
5000,2.011552572250366,0.4045085608959198,0.0016253723528494204
5050,1.99015212059021,0.4093399941921234,0.0016166052196528754
5100,1.9939017295837402,0.41272613406181335,0.0016077610936215969
5150,1.979166030883789,0.4148130714893341,0.0015988410881115718
5200,1.965408444404602,0.41590017080307007,0.0015898463260309915
5250,1.9799038171768188,0.41378214955329895,0.0015807779396988873
5300,1.9507033824920654,0.4238600730895996,0.0015716370707025895
5350,1.9345042705535889,0.4176713228225708,0.0015624248697540183
5400,1.9015413522720337,0.4323529303073883,0.0015531424965448217
5450,1.8659906387329102,0.43348461389541626,0.0015437911196003874
5500,1.8461469411849976,0.44954201579093933,0.0015343719161327405
5550,1.8033291101455688,0.4531588554382324,0.0015248860718923489
5600,1.7342274188995361,0.4687524735927582,0.001515334781018856
5650,1.6881828308105469,0.48514458537101746,0.0015057192458907518
5700,1.6131703853607178,0.5136687159538269,0.0014960406769740063
5750,1.5538984537124634,0.5216565132141113,0.0014863002926696943
5800,1.4374557733535767,0.5659669637680054,0.0014764993191606153
5850,1.3448373079299927,0.5899702906608582,0.001466638990256926
5900,1.3251008987426758,0.5996493697166443,0.0014567205472408309
5950,1.2278764247894287,0.6228766441345215,0.0014467452387103119
6000,1.201372504234314,0.6296969056129456,0.0014367143204219522
6050,1.117324948310852,0.6496466398239136,0.0014266290551328531
6100,1.0451513528823853,0.6708423495292664,0.00141649071244167
6150,1.0306010246276855,0.67326420545578,0.0014063005686287833
6200,0.9628242254257202,0.694159984588623,0.0013960599064956373
6250,0.8684520721435547,0.7128720879554749,0.0013857700152032477
6300,0.9040529131889343,0.7061623334884644,0.001375432190109919
6350,0.8317209482192993,0.7277821898460388,0.001365047732608172
6400,0.7674309015274048,0.7449150681495667,0.0013546179499609196
6450,0.7331698536872864,0.7528054118156433,0.0013441441551368958
6500,0.681381106376648,0.7694201469421387,0.001333627666645375
6550,0.7265153527259827,0.7570360898971558,0.0013230698083701875
6600,0.68781977891922,0.7716161608695984,0.0013124719094030574
6650,0.6040660738945007,0.7952407002449036,0.0013018353038762953
6700,0.6061621308326721,0.8110488057136536,0.001291161330794842
6750,0.46362507343292236,0.8525481820106506,0.0012804513338677105
6800,0.4227534234523773,0.8641611337661743,0.0012697066613388264
6850,0.3991316258907318,0.875421404838562,0.0012589286658173091
6900,0.34464508295059204,0.890127420425415,0.00124811870410719
6950,0.30209940671920776,0.904056966304779,0.001237278137036612
7000,0.38862740993499756,0.8806877136230469,0.0012264083292865182
7050,0.3239589035511017,0.900995671749115,0.0012155106492188626
7100,0.3358182907104492,0.8965462446212769,0.001204586468704343
7150,0.2547569274902344,0.9221093058586121,0.0011936371629497071
7200,0.22862131893634796,0.9275826215744019,0.00118266411032463
7250,0.255555659532547,0.9188889861106873,0.0011716686921881996
7300,0.22967301309108734,0.9263654351234436,0.0011606522927150164
7350,0.2580423951148987,0.9207574129104614,0.0011496162987209497
7400,0.20970962941646576,0.9314494132995605,0.0011385620994885533
7450,0.19370177388191223,0.9397998452186584,0.0011274910865921753
7500,0.17405803501605988,0.9440191388130188,0.0011164046537227776
7550,0.22436024248600006,0.9280806183815002,0.0011053041965124865
7600,0.18656671047210693,0.9417638778686523,0.0010941911123589045
7650,0.1540868580341339,0.950032114982605,0.0010830668002491945
7700,0.2030610740184784,0.9349696040153503,0.0010719326605839676
7750,0.14952069520950317,0.9527431726455688,0.0010607900950009947
7800,0.1747647374868393,0.9424607753753662,0.0010496405061987517
7850,0.1404130607843399,0.954866886138916,0.0010384852977598444
7900,0.15962716937065125,0.949722945690155,0.0010273258739743152
7950,0.14108404517173767,0.9558800458908081,0.0010161636396628607
8000,0.10759716480970383,0.9654649496078491,0.0010049999999999883
8050,0.13622555136680603,0.9541240334510803,0.000993836360337117
8100,0.11208907514810562,0.9654043316841125,0.0009826741260256623
8150,0.14186416566371918,0.9537132382392883,0.0009715147022401322
8200,0.14940643310546875,0.954346239566803,0.0009603594938012251
8250,0.1070222556591034,0.9654924273490906,0.0009492099049989814
8300,0.11019692569971085,0.963886022567749,0.0009380673394160083
8350,0.13036595284938812,0.957779049873352,0.0009269331997507822
8400,0.13401740789413452,0.9581509828567505,0.0009158088876410715
8450,0.1027618795633316,0.9658681154251099,0.0009046958034874882
8500,0.12222978472709656,0.9629046320915222,0.0008935953462771965
8550,0.09813152253627777,0.9697861075401306,0.0008825089134077979
8600,0.09462684392929077,0.9697743058204651,0.0008714379005114203
8650,0.08937423676252365,0.9709596037864685,0.0008603837012790247
8700,0.09159565716981888,0.9714103937149048,0.0008493477072849582
8750,0.10047890245914459,0.9687674641609192,0.0008383313078117755
8800,0.11364994198083878,0.9650092720985413,0.0008273358896753448
8850,0.09328704327344894,0.969459593296051,0.0008163628370502686
8900,0.08896388113498688,0.9735795259475708,0.0008054135312956326
8950,0.11771088093519211,0.9634978175163269,0.0007944893507811124
