epoch,lr,train_loss,val_top1,val_top5,val_loss
0,1e-06,4.610604763031006,1.0099999904632568,5.529999732971191,4.610352993011475
1,4.098e-05,4.60821533203125,0.9799999594688416,5.730000019073486,4.603702068328857
2,8.096e-05,4.601857662200928,1.6999999284744263,8.260000228881836,4.569982528686523
3,0.00012093999999999999,4.579941272735596,2.619999885559082,11.469999313354492,4.496524333953857
4,0.00016092,4.557487487792969,3.2899999618530273,14.029999732971191,4.432784080505371
5,0.0002009,4.54146146774292,3.9799997806549072,16.219999313354492,4.382737159729004
6,0.00024087999999999998,4.534142971038818,4.710000038146973,19.19999885559082,4.328832626342773
7,0.00028086,4.509585380554199,5.71999979019165,21.439998626708984,4.273218631744385
8,0.00032084,4.501181125640869,6.329999923706055,21.85999870300293,4.250617980957031
9,0.00036082000000000003,4.481303691864014,7.299999713897705,24.18000030517578,4.180112838745117
10,0.00040080000000000004,4.465571403503418,8.220000267028809,25.60999870300293,4.145373344421387
11,0.00044078000000000005,4.4470086097717285,9.729999542236328,28.619998931884766,4.097194194793701
12,0.00048076,4.444259166717529,9.4399995803833,28.329999923706055,4.068740367889404
13,0.00052074,4.425320625305176,10.15999984741211,30.329999923706055,4.03733491897583
14,0.00056072,4.41638708114624,10.929999351501465,32.0099983215332,3.9747331142425537
15,0.0006007,4.40572452545166,11.069999694824219,32.849998474121094,3.9518632888793945
16,0.00064068,4.398522853851318,12.710000038146973,34.529998779296875,3.9149842262268066
17,0.00068066,4.395029067993164,12.489999771118164,34.93000030517578,3.8785319328308105
18,0.00072064,4.357946872711182,13.399999618530273,36.459999084472656,3.8649463653564453
19,0.00076062,4.362642765045166,13.769999504089355,37.45000076293945,3.799402952194214
20,0.0008006,4.362346172332764,14.75,38.7599983215332,3.808915615081787
21,0.0008405800000000001,4.348660945892334,15.039999961853027,39.36000061035156,3.754133462905884
22,0.0008805600000000001,4.33919620513916,16.18000030517578,40.11000061035156,3.722501754760742
23,0.0009205400000000001,4.33695650100708,15.809999465942383,41.64999771118164,3.718928337097168
24,0.00096052,4.34751558303833,16.709999084472656,41.78999710083008,3.6859471797943115
25,0.0010004999999999999,4.292416572570801,17.60999870300293,42.59000015258789,3.642648458480835
26,0.0010404799999999999,4.302483081817627,17.94999885559082,43.90999984741211,3.6131248474121094
27,0.0010804599999999999,4.2807464599609375,18.06999969482422,44.599998474121094,3.573500394821167
28,0.0011204399999999999,4.292815208435059,18.920000076293945,44.75,3.5387415885925293
29,0.00116042,4.309330463409424,18.579999923706055,46.349998474121094,3.5467963218688965
30,0.0012004,4.275292873382568,19.299999237060547,45.69999694824219,3.5447726249694824
31,0.00124038,4.271568775177002,18.920000076293945,46.77000045776367,3.501063585281372
32,0.00128036,4.279576778411865,20.510000228881836,48.209999084472656,3.466172456741333
33,0.00132034,4.256385326385498,20.869998931884766,47.56999969482422,3.473149061203003
