step,loss,acc,lr
50,0.6874809861183167,0.5634920597076416,0.00010094999999999999
100,0.687170147895813,0.5592799782752991,0.00020089999999999984
150,0.68473881483078,0.5640071034431458,0.00030084999999999997
200,0.6879366040229797,0.5648936629295349,0.00040079999999999977
250,0.6855641603469849,0.5610954761505127,0.0005007499999999998
300,0.6854732632637024,0.5640068054199219,0.0006007
350,0.6853595972061157,0.5633057355880737,0.0007006499999999999
400,0.6468312740325928,0.6176435351371765,0.0008005999999999998
450,0.5792661309242249,0.6997414827346802,0.0009005499999999991
500,0.6235830783843994,0.6899963617324829,0.0010004999999999997
550,0.5392727851867676,0.7157124280929565,0.0011004499999999993
600,0.5256902575492859,0.732038676738739,0.001200399999999999
650,0.5141497850418091,0.7341797351837158,0.0013003499999999998
700,0.5281723141670227,0.7367331385612488,0.001400300000000001
750,0.4991554915904999,0.7515966296195984,0.0015002500000000011
800,0.506984293460846,0.7417587041854858,0.0016002000000000015
850,0.4909422695636749,0.7525619864463806,0.0017001500000000023
900,0.5036839246749878,0.7452521920204163,0.0018001000000000037
950,0.47158563137054443,0.7683882117271423,0.001900050000000002
1000,0.47527143359184265,0.7670050859451294,0.002
1050,0.4657573997974396,0.7677491903305054,0.001999937371470926
1100,0.4795837998390198,0.7607231736183167,0.0019997494937677917
1150,0.47704148292541504,0.7631410956382751,0.0019994363905418634
1200,0.48484742641448975,0.7593002319335938,0.0019989981012086054
1250,0.46897584199905396,0.7685118317604065,0.0019984346809427257
1300,0.4507647156715393,0.7769212126731873,0.0019977462006712204
1350,0.4723827540874481,0.764012336730957,0.0019969327470644596
1400,0.4607343375682831,0.7716260552406311,0.0019959944225252596
1450,0.4821641743183136,0.7571877241134644,0.0019949313451760055
1500,0.46815478801727295,0.7665726542472839,0.001993743648843773
1550,0.45020756125450134,0.7791479825973511,0.0019924314830434874
1600,0.4500889182090759,0.7742500901222229,0.0019909950129590914
1650,0.45717915892601013,0.762661874294281,0.001989434419422768
1700,0.45643094182014465,0.7646287083625793,0.0019877498988921587
1750,0.4372456669807434,0.7751514911651611,0.00198594166342564
1800,0.4430694580078125,0.774712324142456,0.001984009940655632
1850,0.4475865364074707,0.7715035676956177,0.0019819549737599335
1900,0.43203893303871155,0.7780643105506897,0.0019797770214311145
1950,0.4058248698711395,0.795619010925293,0.0019774763578439512
2000,0.42647692561149597,0.7846056818962097,0.0019750532726209072
2050,0.42742425203323364,0.7809295654296875,0.0019725080707956788
2100,0.41596904397010803,0.7887939214706421,0.001969841072774794
2150,0.4122636318206787,0.7898969054222107,0.00196705261429727
2200,0.4336607754230499,0.781541645526886,0.001964143046392363
2250,0.4104919135570526,0.7958444356918335,0.001961112735335361
2300,0.4037623405456543,0.7961570024490356,0.001957962062601487
2350,0.3968803286552429,0.8045241832733154,0.0019546914248178785
2400,0.37099531292915344,0.8157559633255005,0.0019513012337136512
2450,0.35870951414108276,0.8285657167434692,0.001947791916068064
2500,0.2750234603881836,0.8754739761352539,0.0019441639136567983
2550,0.20434047281742096,0.9072214365005493,0.0019404176831963463
2600,0.16035428643226624,0.9297784566879272,0.001936553696286513
2650,0.1368860900402069,0.9392175078392029,0.0019325724393510486
2700,0.11184842884540558,0.9522761106491089,0.0019284744135764187
2750,0.09635055065155029,0.9589454531669617,0.0019242601348487055
2800,0.0821857899427414,0.9655789732933044,0.0019199301336886685
2850,0.07841221988201141,0.9671365022659302,0.0019154849551849585
2900,0.07592195272445679,0.9676422476768494,0.001910925158925498
2950,0.07229015976190567,0.9687212109565735,0.001906251318927034
3000,0.06616435945034027,0.9696909189224243,0.0019014640235628826
3050,0.07135576009750366,0.9689413905143738,0.0018965638754888574
