epoch,lr,train_loss,val_top1,val_top5,val_loss
0,1e-06,4.613773822784424,1.1699999570846558,6.259999752044678,4.6108078956604
1,4.098e-05,4.603262901306152,2.0299999713897705,8.479999542236328,4.572182655334473
2,8.096e-05,4.582760810852051,2.6599998474121094,11.539999961853027,4.513713359832764
3,0.00012093999999999999,4.559329986572266,3.9099998474121094,14.34999942779541,4.4614434242248535
4,0.00016092,4.538197994232178,4.920000076293945,19.209999084472656,4.38736629486084
5,0.0002009,4.516641616821289,5.299999713897705,20.25,4.338964939117432
6,0.00024087999999999998,4.506156921386719,5.960000038146973,21.510000228881836,4.294610023498535
7,0.00028086,4.487287998199463,7.049999713897705,24.469999313354492,4.238352298736572
8,0.00032084,4.4792022705078125,8.119999885559082,26.69999885559082,4.184823989868164
9,0.00036082000000000003,4.46097993850708,8.59000015258789,27.989999771118164,4.124570369720459
10,0.00040080000000000004,4.439411163330078,9.389999389648438,28.649999618530273,4.091794013977051
11,0.00044078000000000005,4.420616149902344,10.649999618530273,30.899999618530273,4.05496072769165
12,0.00048076,4.422779083251953,10.479999542236328,31.229999542236328,4.008153915405273
13,0.00052074,4.410933017730713,11.329999923706055,31.809999465942383,3.970292806625366
14,0.00056072,4.400776386260986,11.889999389648438,32.96999740600586,3.9722096920013428
15,0.0006007,4.39844274520874,11.639999389648438,33.18000030517578,3.9224228858947754
16,0.00064068,4.391444683074951,12.710000038146973,35.37999725341797,3.8794968128204346
17,0.00068066,4.384950160980225,12.960000038146973,36.290000915527344,3.847780466079712
18,0.00072064,4.350962162017822,13.399999618530273,36.80999755859375,3.8372342586517334
19,0.00076062,4.351961135864258,13.609999656677246,37.48999786376953,3.8245835304260254
20,0.0008006,4.357400417327881,15.479999542236328,39.189998626708984,3.792637348175049
21,0.0008405800000000001,4.342233657836914,15.269999504089355,40.16999816894531,3.739201068878174
22,0.0008805600000000001,4.335936546325684,15.579999923706055,41.18000030517578,3.6949222087860107
23,0.0009205400000000001,4.330921649932861,16.15999984741211,40.65999984741211,3.7075252532958984
24,0.00096052,4.347073554992676,16.15999984741211,40.86000061035156,3.6990740299224854
25,0.0010004999999999999,4.294220447540283,16.299999237060547,42.68000030517578,3.655348777770996
26,0.0010404799999999999,4.304052829742432,17.35999870300293,42.099998474121094,3.653160810470581
27,0.0010804599999999999,4.284536361694336,17.56999969482422,44.18000030517578,3.613449811935425
28,0.0011204399999999999,4.290313720703125,18.90999984741211,45.82999801635742,3.5247068405151367
29,0.00116042,4.30948543548584,19.719999313354492,47.28999710083008,3.5054643154144287
30,0.0012004,4.276771545410156,19.189998626708984,45.88999938964844,3.5326521396636963
31,0.00124038,4.266252040863037,19.329999923706055,46.77000045776367,3.4848525524139404
32,0.00128036,4.280032634735107,19.65999984741211,46.77000045776367,3.483872175216675
33,0.00132034,4.253184795379639,20.799999237060547,47.56999969482422,3.4697320461273193
34,0.00136032,4.261444091796875,20.219999313354492,47.5,3.478597640991211
35,0.0014003,4.237969398498535,21.35999870300293,48.88999938964844,3.4715335369110107
36,0.00144028,4.259694576263428,20.60999870300293,48.29999923706055,3.4128308296203613
37,0.00148026,4.22910737991333,20.18000030517578,47.98999786376953,3.432373285293579
38,0.00152024,4.243868827819824,20.869998931884766,48.55999755859375,3.416788101196289
39,0.00156022,4.215426445007324,23.399999618530273,51.38999938964844,3.330862045288086
40,0.0016002,4.186635494232178,22.459999084472656,50.48999786376953,3.3058295249938965
41,0.00164018,4.203209400177002,23.76999855041504,52.07999801635742,3.2840261459350586
42,0.00168016,4.218387603759766,23.889999389648438,52.869998931884766,3.2773280143737793
43,0.00172014,4.196376800537109,24.03999900817871,52.79999923706055,3.2575886249542236
44,0.00176012,4.152084827423096,25.309999465942383,54.75,3.2002811431884766
45,0.0018001,4.17471981048584,25.899999618530273,56.41999816894531,3.1899960041046143
46,0.00184008,4.161910533905029,25.049999237060547,53.59000015258789,3.24636173248291
47,0.00188006,4.169258117675781,25.719999313354492,54.869998931884766,3.1713342666625977
48,0.0019200399999999998,4.188974380493164,25.079999923706055,54.099998474121094,3.214831590652466
49,0.0019600200000000003,4.157297134399414,26.260000228881836,55.91999816894531,3.104414463043213
50,0.0018666952767655164,4.129894733428955,27.059999465942383,56.43000030517578,3.163850784301758
51,0.0018614383168689239,4.155689239501953,26.049999237060547,55.2599983215332,3.1850240230560303
52,0.0018560874388597042,4.124505519866943,27.510000228881836,57.53999710083008,3.1121678352355957
53,0.0018506432295219298,4.119698524475098,26.78999900817871,55.62999725341797,3.099104404449463
54,0.001845106285874505,4.1400628089904785,28.01999855041504,58.05999755859375,3.083585262298584
55,0.0018394772151056969,4.089047431945801,29.549999237060547,59.66999816894531,2.959135055541992
56,0.001833756634506549,4.101410865783691,28.10999870300293,58.39999771118164,3.0605413913726807
57,0.001827945171403189,4.129782199859619,29.17999839782715,58.779998779296875,3.0219953060150146
58,0.0018220434630880356,4.065502643585205,29.84000015258789,59.59000015258789,2.9245948791503906
59,0.0018160521567499113,4.088208198547363,29.759998321533203,59.62999725341797,3.018679618835449
60,0.0018099719094030727,4.059262275695801,31.42999839782715,61.19999694824219,2.884965658187866
61,0.001803803387815159,4.101516246795654,29.67999839782715,60.15999984741211,3.0023303031921387
62,0.0017975472684340753,4.0586676597595215,29.189998626708984,59.14999771118164,2.9889004230499268
63,0.001791204237313812,4.077633857727051,31.149999618530273,61.96999740600586,2.9162397384643555
64,0.0017847749900392106,4.044300556182861,32.55999755859375,62.28999710083008,2.852060317993164
65,0.001778260231649686,4.0567193031311035,32.279998779296875,62.44999694824219,2.8344886302948
66,0.0017716606765619104,4.068734645843506,30.709999084472656,60.189998626708984,2.9041309356689453
67,0.0017649770484914691,4.077119827270508,32.66999816894531,63.03999710083008,2.8546910285949707
