epoch,lr,train_loss,val_top1,val_top5,val_loss
0,1e-06,4.647220611572266,1.309999942779541,5.46999979019165,4.638822555541992
1,4.098e-05,4.6098551750183105,3.169999837875366,12.75999927520752,4.5327959060668945
2,8.096e-05,4.556684970855713,5.539999961853027,19.899999618530273,4.372496604919434
3,0.00012093999999999999,4.499201774597168,7.710000038146973,25.60999870300293,4.2399001121521
4,0.00016092,4.462862491607666,9.34000015258789,27.309999465942383,4.148118495941162
5,0.0002009,4.436927318572998,10.59999942779541,30.849998474121094,4.053672790527344
6,0.00024087999999999998,4.429749011993408,10.960000038146973,32.21999740600586,4.029791355133057
7,0.00028086,4.40402889251709,11.219999313354492,32.459999084472656,3.978787422180176
8,0.00032084,4.4065093994140625,12.839999198913574,35.41999816894531,3.9071741104125977
9,0.00036082000000000003,4.384835243225098,11.960000038146973,33.82999801635742,3.891388177871704
10,0.00040080000000000004,4.368138313293457,14.109999656677246,37.54999923706055,3.8218154907226562
11,0.00044078000000000005,4.352940082550049,15.09999942779541,38.75,3.790367841720581
12,0.00048076,4.35830545425415,14.1899995803833,38.36000061035156,3.812072515487671
13,0.00052074,4.3393731117248535,14.969999313354492,38.93000030517578,3.7459726333618164
14,0.00056072,4.324664115905762,16.60999870300293,41.97999954223633,3.69779372215271
15,0.0006007,4.331600189208984,15.219999313354492,41.5,3.6422173976898193
16,0.00064068,4.321642875671387,17.10999870300293,43.23999786376953,3.59201717376709
17,0.00068066,4.314655780792236,17.809999465942383,44.599998474121094,3.584700584411621
18,0.00072064,4.263913154602051,18.389999389648438,45.31999969482422,3.531656265258789
19,0.00076062,4.264125823974609,18.279998779296875,45.61000061035156,3.521374225616455
20,0.0008006,4.275401592254639,20.68000030517578,46.61000061035156,3.532060146331787
21,0.0008405800000000001,4.256098747253418,21.279998779296875,49.43000030517578,3.3970375061035156
22,0.0008805600000000001,4.252167224884033,21.1299991607666,47.91999816894531,3.4174065589904785
23,0.0009205400000000001,4.240903377532959,21.799999237060547,49.88999938964844,3.4435949325561523
24,0.00096052,4.260716438293457,21.600000381469727,49.099998474121094,3.3987655639648438
25,0.0010004999999999999,4.18967866897583,23.01999855041504,52.34000015258789,3.3175365924835205
26,0.0010404799999999999,4.1965436935424805,21.90999984741211,50.16999816894531,3.370661973953247
27,0.0010804599999999999,4.176479339599609,22.670000076293945,50.48999786376953,3.3051576614379883
28,0.0011204399999999999,4.187894821166992,24.670000076293945,52.22999954223633,3.2523906230926514
29,0.00116042,4.217039108276367,25.729999542236328,54.43000030517578,3.220947265625
30,0.0012004,4.172300338745117,24.51999855041504,53.189998626708984,3.289994955062866
31,0.00124038,4.1680707931518555,25.029998779296875,54.47999954223633,3.181980848312378
32,0.00128036,4.184471130371094,25.15999984741211,53.12999725341797,3.219099760055542
33,0.00132034,4.15020227432251,26.059999465942383,55.39999771118164,3.163297653198242
34,0.00136032,4.16245698928833,25.510000228881836,54.23999786376953,3.185518741607666
35,0.0014003,4.129648208618164,25.53999900817871,54.09000015258789,3.2450315952301025
36,0.00144028,4.164558410644531,26.959999084472656,56.66999816894531,3.0674028396606445
37,0.00148026,4.122833728790283,26.709999084472656,56.73999786376953,3.1179871559143066
38,0.00152024,4.150031089782715,26.1299991607666,55.02000045776367,3.147597551345825
39,0.00156022,4.104907512664795,29.299999237060547,58.68000030517578,3.0012640953063965
40,0.0016002,4.075493335723877,27.17999839782715,56.04999923706055,3.062737226486206
41,0.00164018,4.106732368469238,29.189998626708984,59.04999923706055,3.0029547214508057
42,0.00168016,4.118884563446045,29.649999618530273,59.769996643066406,3.0175576210021973
43,0.00172014,4.100248336791992,28.529998779296875,58.15999984741211,3.0093326568603516
44,0.00176012,4.046918869018555,30.94999885559082,61.66999816894531,2.8985984325408936
45,0.0018001,4.076583385467529,31.619998931884766,61.8599967956543,2.925995349884033
46,0.00184008,4.063819885253906,30.329999923706055,61.32999801635742,2.997676372528076
47,0.00188006,4.07168436050415,31.149999618530273,61.59000015258789,2.9068942070007324
48,0.0019200399999999998,4.0919108390808105,31.19999885559082,60.75,2.93456768989563
49,0.0019600200000000003,4.059950351715088,31.839998245239258,62.959999084472656,2.8359296321868896
50,0.0018666952767655164,4.027342796325684,32.459999084472656,62.63999938964844,2.8432350158691406
51,0.0018614383168689239,4.0556817054748535,30.44999885559082,60.75,2.9698002338409424
52,0.0018560874388597042,4.025623798370361,33.369998931884766,63.599998474121094,2.831646203994751
53,0.0018506432295219298,4.026157855987549,32.75,63.21999740600586,2.799846887588501
54,0.001845106285874505,4.044679641723633,33.130001068115234,63.91999816894531,2.7981173992156982
55,0.0018394772151056969,3.9909920692443848,33.86000061035156,65.75,2.658033609390259
56,0.001833756634506549,4.004603385925293,33.96999740600586,64.7699966430664,2.7975192070007324
57,0.001827945171403189,4.039496421813965,34.96999740600586,65.87999725341797,2.7195985317230225
58,0.0018220434630880356,3.9641411304473877,34.86000061035156,65.93999481201172,2.6646194458007812
59,0.0018160521567499113,3.9867851734161377,34.279998779296875,65.22000122070312,2.7853140830993652
60,0.0018099719094030727,3.963796854019165,36.59000015258789,66.91999816894531,2.6194982528686523
61,0.001803803387815159,4.012764930725098,35.31999969482422,66.31999969482422,2.7006683349609375
62,0.0017975472684340753,3.963306427001953,34.57999801635742,65.73999786376953,2.7053730487823486
63,0.001791204237313812,3.9922590255737305,36.62999725341797,68.95999908447266,2.640216588973999
64,0.0017847749900392106,3.9524872303009033,38.349998474121094,69.22000122070312,2.5802128314971924
65,0.001778260231649686,3.9599905014038086,36.06999969482422,66.87999725341797,2.6179680824279785
66,0.0017716606765619104,3.9797163009643555,36.61000061035156,67.15999603271484,2.6271748542785645
67,0.0017649770484914691,3.984921932220459,38.41999816894531,69.97000122070312,2.551013469696045
68,0.0017582100803734976,3.9329535961151123,39.79999923706055,70.58000183105469,2.4753129482269287
69,0.0017513605142823073,3.957284688949585,37.040000915527344,68.6199951171875,2.591094493865967
70,0.0017444291013500076,3.911360263824463,37.98999786376953,69.54999542236328,2.549132823944092
71,0.0017374166016841358,3.915424346923828,39.66999816894531,70.79000091552734,2.514387369155884
72,0.0017303237842843046,3.9622087478637695,38.88999938964844,70.05999755859375,2.543696403503418
73,0.0017231514269578703,3.937370538711548,39.97999954223633,70.94999694824219,2.526517629623413
74,0.0017159003162346394,3.9597840309143066,39.80999755859375,71.62999725341797,2.518399715423584
75,0.0017085712472806147,3.871246337890625,40.47999954223633,72.36000061035156,2.434356212615967
76,0.001701165023810799,3.9249987602233887,39.79999923706055,71.04999542236328,2.5229039192199707
77,0.0016936824580010548,3.883317232131958,41.59000015258789,72.70999908447266,2.357452630996704
78,0.0016861243703990454,3.9193918704986572,42.689998626708984,73.86000061035156,2.3825809955596924
